Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2018/10/14 06:35:46	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/14 06:12:46	Plate Inspection (Scheduled)	8837	83425	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24 minutes
2018/10/14 06:12:13	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/13 08:06:22	Plate Move - Imager to Stage	8722		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	0 minute
2018/10/13 08:00:43	Plate Inspection (Scheduled)	8722	83424	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	5.4 minutes
2018/10/13 08:00:09	Plate Move - Imager to Stage	8724		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Mb Class I-21-Sep-18	leano	Stroud	0 minute
2018/10/13 07:59:22	Plate Move - Storage to Stage	8722		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	0 minute
2018/10/13 07:52:31	Plate Inspection (Scheduled)	8724	83423	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Mb Class I-21-Sep-18	leano	Stroud	7.5 minutes
2018/10/13 07:51:57	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/13 07:51:26	Plate Move - Storage to Stage	8724		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Mb Class I-21-Sep-18	leano	Stroud	0 minute
2018/10/13 07:45:38	Plate Inspection (Scheduled)	8846	83422	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	6.1 minutes
2018/10/13 07:45:04	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/13 07:44:48	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/13 07:28:29	Plate Inspection (Scheduled)	8840	83421	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	16.4 minutes
2018/10/13 07:27:55	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/13 07:26:46	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/13 07:05:41	Plate Inspection (Scheduled)	8838	83420	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	22.1 minutes
2018/10/13 07:05:08	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/13 07:04:03	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/13 06:40:31	Plate Inspection (Scheduled)	8839	83419	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	24.4 minutes
2018/10/13 06:39:57	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/13 06:38:51	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/13 06:16:03	Plate Inspection (Scheduled)	8837	83418	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	23.7 minutes
2018/10/13 06:15:29	Plate Move - Imager to Stage	8723		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	MemGold-21-Sep-18	leano	Stroud	0 minute
2018/10/13 06:14:44	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/13 06:07:54	Plate Inspection (Scheduled)	8723	83417	96 Well Greiner Hanging, 1 Drop	Visible		MmpL4	MemGold-21-Sep-18	leano	Stroud	7.4 minutes
2018/10/13 06:07:20	Plate Move - Imager to Stage	8725		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Morpheus-21-Sep-18	leano	Stroud	0 minute
2018/10/13 06:06:34	Plate Move - Storage to Stage	8723		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	MemGold-21-Sep-18	leano	Stroud	0 minute
2018/10/13 05:59:50	Plate Inspection (Scheduled)	8725	83416	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Morpheus-21-Sep-18	leano	Stroud	7.3 minutes
2018/10/13 05:59:16	Plate Move - Storage to Stage	8725		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Morpheus-21-Sep-18	leano	Stroud	0 minute
2018/10/13 05:34:09	Plate Move - Imager to Stage	8727		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure (1)	lolicato	Minor	0 minute
2018/10/13 05:29:46	Plate Inspection (Scheduled)	8727	83415	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Haerim	3D Structure (1)	lolicato	Minor	4.1 minutes
2018/10/13 05:29:12	Plate Move - Imager to Stage	8726		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure	lolicato	Minor	0 minute
2018/10/13 05:28:40	Plate Move - Storage to Stage	8727		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure (1)	lolicato	Minor	0 minute
2018/10/13 05:26:25	Plate Inspection (Scheduled)	8726	83414	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Haerim	3D Structure	lolicato	Minor	2.6 minutes
2018/10/13 05:25:51	Plate Move - Storage to Stage	8726		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure	lolicato	Minor	0 minute
2018/10/13 03:07:50	Plate Move - Imager to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/10/13 02:47:36	Plate Inspection (Scheduled)	8749	83413	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	20 minutes
2018/10/13 02:47:03	Plate Move - Imager to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/10/13 02:45:58	Plate Move - Storage to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/10/13 02:28:40	Plate Inspection (Scheduled)	8750	83412	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	18.2 minutes
2018/10/13 02:28:06	Plate Move - Imager to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/10/13 02:26:49	Plate Move - Storage to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/10/13 02:06:23	Plate Inspection (Scheduled)	8751	83411	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	21.5 minutes
2018/10/13 02:05:49	Plate Move - Imager to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/10/13 02:04:35	Plate Move - Storage to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/10/13 01:41:49	Plate Inspection (Scheduled)	8752	83410	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	23.8 minutes
2018/10/13 01:41:16	Plate Move - Imager to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/10/13 01:39:46	Plate Move - Storage to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/10/13 01:17:50	Plate Inspection (Scheduled)	8753	83409	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-PACT	ethompson	Fraser	23.2 minutes
2018/10/13 01:17:16	Plate Move - Storage to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/10/12 07:48:20	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/12 07:41:52	Plate Inspection (Scheduled)	8846	83374	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	6.2 minutes
2018/10/12 07:41:19	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/12 07:41:04	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/12 07:26:02	Plate Inspection (Scheduled)	8840	83372	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	15.1 minutes
2018/10/12 07:25:28	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/12 07:24:22	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/12 07:03:11	Plate Inspection (Scheduled)	8838	83370	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	22.1 minutes
2018/10/12 07:02:37	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/12 07:01:17	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/12 06:37:09	Plate Inspection (Scheduled)	8839	83367	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25.3 minutes
2018/10/12 06:36:36	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/12 06:35:21	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/12 06:12:45	Plate Inspection (Scheduled)	8837	83364	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	23.7 minutes
2018/10/12 06:12:12	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/11 19:54:39	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/11 19:46:15	Plate Inspection (Scheduled)	8846	83352	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	8.1 minutes
2018/10/11 19:45:42	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/11 19:45:28	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/11 19:31:51	Plate Inspection (Scheduled)	8840	83351	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	13.7 minutes
2018/10/11 19:31:17	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/11 19:30:30	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/11 19:07:47	Plate Inspection (Scheduled)	8838	83350	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	23.3 minutes
2018/10/11 19:07:12	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/11 19:05:52	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/11 18:41:29	Plate Inspection (Scheduled)	8839	83348	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25.5 minutes
2018/10/11 18:40:55	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/11 18:39:45	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/11 18:16:03	Plate Inspection (Scheduled)	8837	83345	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24.7 minutes
2018/10/11 18:15:29	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/11 18:14:58	Plate Move - Load Port to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/11 18:14:04	Plate Move - Load Port to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/11 18:13:49	Plate Move - Load Port to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/11 18:12:52	Plate Move - Load Port to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/11 18:12:36	Plate Move - Load Port to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/10 06:34:23	Plate Move - Imager to Stage	8700		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-003-3D Structure	lolicato	Minor	0 minute
2018/10/10 06:31:23	Plate Inspection (Scheduled)	8700	83241	96 Well Greiner Hanging, 1 Drop	Visible		Haerim	M4-003-3D Structure	lolicato	Minor	2.8 minutes
2018/10/10 06:30:49	Plate Move - Imager to Stage	8701		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-004-3D Structure	lolicato	Minor	0 minute
2018/10/10 06:30:32	Plate Move - Storage to Stage	8700		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-003-3D Structure	lolicato	Minor	0 minute
2018/10/10 06:27:36	Plate Inspection (Scheduled)	8701	83240	96 Well Greiner Hanging, 1 Drop	Visible		Haerim	M4-004-3D Structure	lolicato	Minor	3 minutes
2018/10/10 06:27:02	Plate Move - Storage to Stage	8701		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-004-3D Structure	lolicato	Minor	0 minute
2018/10/10 05:02:24	Plate Move - Imager to Stage	8657		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-002	lolicato	Minor	0 minute
2018/10/10 04:55:44	Plate Inspection (Scheduled)	8657	83232	96 Well Greiner Hanging, 1 Drop	Visible		Haerim	M4-002	lolicato	Minor	6.4 minutes
2018/10/10 04:55:10	Plate Move - Imager to Stage	8656		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-001	lolicato	Minor	0 minute
2018/10/10 04:54:40	Plate Move - Storage to Stage	8657		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-002	lolicato	Minor	0 minute
2018/10/10 04:49:35	Plate Inspection (Scheduled)	8656	83230	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Haerim	M4-001	lolicato	Minor	5.4 minutes
2018/10/10 04:49:02	Plate Move - Storage to Stage	8656		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-001	lolicato	Minor	0 minute
2018/10/06 06:29:47	Plate Move - Imager to Stage	8722		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	0 minute
2018/10/06 06:24:10	Plate Inspection (Scheduled)	8722	83050	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	5.4 minutes
2018/10/06 06:23:36	Plate Move - Imager to Stage	8724		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Mb Class I-21-Sep-18	leano	Stroud	0 minute
2018/10/06 06:22:47	Plate Move - Storage to Stage	8722		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Membrane HTS-21-Sep-18	leano	Stroud	0 minute
2018/10/06 06:16:01	Plate Inspection (Scheduled)	8724	83048	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Mb Class I-21-Sep-18	leano	Stroud	7.4 minutes
2018/10/06 06:15:27	Plate Move - Imager to Stage	8723		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	MemGold-21-Sep-18	leano	Stroud	0 minute
2018/10/06 06:14:42	Plate Move - Storage to Stage	8724		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Mb Class I-21-Sep-18	leano	Stroud	0 minute
2018/10/06 06:07:49	Plate Inspection (Scheduled)	8723	83047	96 Well Greiner Hanging, 1 Drop	Visible		MmpL4	MemGold-21-Sep-18	leano	Stroud	7.5 minutes
2018/10/06 06:07:16	Plate Move - Imager to Stage	8725		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Morpheus-21-Sep-18	leano	Stroud	0 minute
2018/10/06 06:06:30	Plate Move - Storage to Stage	8723		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	MemGold-21-Sep-18	leano	Stroud	0 minute
2018/10/06 05:59:47	Plate Inspection (Scheduled)	8725	83046	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	MmpL4	Morpheus-21-Sep-18	leano	Stroud	7.3 minutes
2018/10/06 05:59:14	Plate Move - Storage to Stage	8725		96 Well Greiner Hanging, 1 Drop	Plate Movement		MmpL4	Morpheus-21-Sep-18	leano	Stroud	0 minute
2018/10/06 05:34:23	Plate Move - Imager to Stage	8727		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure (1)	lolicato	Minor	0 minute
2018/10/06 05:29:44	Plate Inspection (Scheduled)	8727	83043	96 Well Greiner Hanging, 1 Drop	Visible		Haerim	3D Structure (1)	lolicato	Minor	4.4 minutes
2018/10/06 05:29:11	Plate Move - Imager to Stage	8726		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure	lolicato	Minor	0 minute
2018/10/06 05:28:39	Plate Move - Storage to Stage	8727		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure (1)	lolicato	Minor	0 minute
2018/10/06 05:26:22	Plate Inspection (Scheduled)	8726	83042	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Haerim	3D Structure	lolicato	Minor	2.6 minutes
2018/10/06 05:25:48	Plate Move - Storage to Stage	8726		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	3D Structure	lolicato	Minor	0 minute
2018/10/06 03:06:06	Plate Move - Imager to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/10/06 02:45:55	Plate Inspection (Scheduled)	8749	83029	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	20 minutes
2018/10/06 02:45:21	Plate Move - Imager to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/10/06 02:44:17	Plate Move - Storage to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/10/06 02:27:44	Plate Inspection (Scheduled)	8750	83027	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	17.4 minutes
2018/10/06 02:27:10	Plate Move - Imager to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/10/06 02:25:53	Plate Move - Storage to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/10/06 02:05:54	Plate Inspection (Scheduled)	8751	83024	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	21.1 minutes
2018/10/06 02:05:20	Plate Move - Imager to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/10/06 02:04:07	Plate Move - Storage to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/10/06 01:41:39	Plate Inspection (Scheduled)	8752	83021	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	23.5 minutes
2018/10/06 01:41:05	Plate Move - Imager to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/10/06 01:39:35	Plate Move - Storage to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/10/06 01:17:54	Plate Inspection (Scheduled)	8753	83018	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-PACT	ethompson	Fraser	23 minutes
2018/10/06 01:17:20	Plate Move - Storage to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/10/05 03:04:27	Plate Move - Imager to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/10/05 02:45:00	Plate Inspection (Scheduled)	8749	82921	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	19.2 minutes
2018/10/05 02:44:26	Plate Move - Imager to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/10/05 02:43:21	Plate Move - Storage to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/10/05 02:26:45	Plate Inspection (Scheduled)	8750	82920	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	17.5 minutes
2018/10/05 02:26:11	Plate Move - Imager to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/10/05 02:24:57	Plate Move - Storage to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/10/05 02:05:37	Plate Inspection (Scheduled)	8751	82919	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	20.4 minutes
2018/10/05 02:05:03	Plate Move - Imager to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/10/05 02:03:49	Plate Move - Storage to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/10/05 01:41:21	Plate Inspection (Scheduled)	8752	82918	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	23.5 minutes
2018/10/05 01:40:47	Plate Move - Imager to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/10/05 01:39:18	Plate Move - Storage to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/10/05 01:17:53	Plate Inspection (Scheduled)	8753	82916	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-PACT	ethompson	Fraser	22.7 minutes
2018/10/05 01:17:19	Plate Move - Storage to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
